"","ph","Hardness","Solids","Chloramines","Sulfate","Conductivity","Organic_carbon","Trihalomethanes","Turbidity","Potability"
"712",7.68878591609137,209.18562534532,29568.5358520181,9.81733563549817,294.347732234459,355.698613238977,13.9187686176558,71.6815396430783,3.91867315577148,1
"715",5.8427546011897,202.044775267948,13969.2615624178,6.64391802773037,290.795954509172,475.142956210971,18.1898385062632,77.9311039469114,4.49039256400972,1
"718",9.96124770904986,220.038185981074,11939.76985928,8.42875358804205,337.483610044031,398.680935626409,14.7925851974405,60.9918425783499,3.24658309722844,1
"719",7.41750263668908,198.705652988134,24389.3628851336,4.79068138922398,289.331357769306,366.370723647544,18.4151804550043,87.9962227716243,3.39124066687161,1
"722",3.63316282886253,179.350576724799,28584.175809707,5.24638174664956,292.440536363937,500.866018456054,8.95640145961113,77.3609852692872,3.34957165513596,1
"725",9.90081484003825,199.083751757017,16233.1346793622,8.14664316834556,380.113029500224,345.019851836646,20.3867196295365,73.3814884199428,2.39500211006166,1
"726",10.2684305011633,218.216682470481,13753.9933734307,7.51260814104246,334.178074710956,341.602208652252,15.6715635258428,84.6826602331061,4.30468926218671,1
"727",0.227499050202199,152.530111176423,39028.5993402908,3.46249204767928,283.693782234297,443.029232128628,13.2019432038292,62.3227111069173,3.54574143756791,1
"728",6.01726092368913,206.0143997783,15157.2687865016,7.58212385616623,307.704473583264,431.781987490655,14.221757036068,53.3199771746985,4.42771228229747,1
"729",7.11084513803322,213.886336900968,25043.5328033571,6.04843703805185,245.954252951359,505.735534540977,16.383140480271,91.6810260517232,5.71279212718466,1
"731",8.12934172023719,211.12331234907,22982.9274446071,6.77900547681838,326.39795325728,367.988783691698,13.9109331888363,55.795356643677,4.82204356360749,1
"732",10.2528162329295,218.279700055997,18158.8421190509,8.65734189725934,349.529567886306,336.198837192273,19.4425988167568,82.8582718395887,4.55983621877273,1
"734",9.23944036106041,212.569076343153,14829.6242123215,7.1729204168819,324.1289152554,575.421968364189,16.5811204383829,66.8852701255162,3.47197112733279,1
"735",7.07131419221786,213.619625019487,20038.7964169294,7.60225187389198,290.057218809097,605.305041439409,8.71396361634112,58.4134596933273,4.29372655974864,1
"736",7.11589526567209,193.706744524344,18463.8836623415,4.92438899680681,319.056951300389,369.5340340017,14.8415798969637,54.4374940164261,3.73602054705543,1
"737",8.23899659688907,199.594538663689,25046.7986402883,9.28801985719589,350.835986018652,328.363398258678,18.7432307880807,54.4169649937949,3.08992374895215,1
"739",6.16177949946205,202.756972504458,12229.6475840885,11.5235975126514,324.048034795496,344.365689133247,14.6859268348057,47.803193695736,4.00354702910838,1
"741",7.06184551971682,211.091687082471,11300.2381087938,8.86635928720488,299.938071050834,353.51042464916,16.895753682783,67.5771086755158,3.95824850444026,1
"745",7.48139777191663,186.074765499274,13781.7802839557,4.64925392983675,377.34437186404,323.77284262522,11.6871238371658,66.2916498377711,4.03997628979671,1
"746",8.08214807645389,185.932419354756,28407.6610258847,7.60542078773381,381.761883588283,402.65802223264,12.8306463131725,86.9797239173166,3.3734845141195,1
"748",7.70218309918713,192.13753061224,18126.0309630324,9.15458050661148,364.191226957167,646.732598735209,14.376336909242,90.5275363195179,4.38215916206448,1
"749",6.75076118602011,207.254505363425,23642.9925966284,7.69101237946073,293.783039862819,446.696939059809,6.00039093048935,30.9008151460779,2.77772626475094,1
"751",6.32394207256958,185.992410606249,23234.7889342349,5.89296266891475,347.236826553149,401.304894630395,13.2632817873227,60.474031177614,3.57501057609907,1
"755",8.58142869370604,186.601621107785,20590.712114138,3.9241829284254,366.131899918125,384.305698294582,9.99939781612034,66.6939728394957,3.38844822194201,1
"756",9.88894140131158,220.638822992219,19892.3889139168,7.98645636163612,326.076560280742,460.812424850323,14.9291721515035,59.6028077940553,3.75016351034441,1
"760",8.3905005718955,215.295518015904,27032.1422618595,6.55395772186211,282.859453024048,443.445590285936,12.8416109973348,46.3682194073108,4.15035933729042,1
"761",7.58194467965673,193.286462633416,21675.6828664286,9.82149851974483,381.930743974555,414.810985389735,16.1091691699062,92.6090836375807,4.83334577356809,1
"762",9.85005468740044,208.740232004753,35289.2371102066,8.35011005186199,337.209741913713,462.480198910446,10.1051459439043,50.8860060349062,4.52183612686596,1
"764",9.66365319639762,233.487267956238,13213.5782536005,10.1499369058958,293.074657454522,326.77780298075,10.4396193668741,62.4553730677336,4.7419443046605,1
"766",7.93560732511308,207.016852073829,19657.8433149978,8.60450484629284,312.343607125973,358.849003306134,21.2281272371072,63.7718326890452,3.61965073748165,1
"768",6.92034289851288,207.82136307849,16689.7996037562,10.031146372241,286.413861591759,481.955877131042,9.77189593962248,78.2950221361388,3.26621347540891,1
"769",10.5380984427725,200.139828717731,13867.2441957349,7.36501509329883,409.446729847422,340.808822750788,17.0731230804344,72.7306394785215,3.82309267611003,1
"770",5.72930291193782,162.85758508799,34573.6787857244,5.65485636097596,415.287072172437,297.631365216449,13.9908422194883,76.7446767180004,3.55639481196311,1
"771",5.33568880893353,178.640118666274,37993.1827545311,9.77252184807708,343.258359287153,465.072795824029,14.834256983869,65.3265314857767,3.92197638105676,1
"773",6.76983488081358,177.173257993194,34596.0018717407,2.86607302984954,369.532996485324,389.516286086914,17.2680736309735,64.8686078775829,3.65578956906662,1
"774",6.84832960132246,195.451482421692,15908.6420860313,6.24134859804829,319.264722200152,404.204859192026,18.9373375841146,75.3927951035295,3.73220201775451,1
"778",8.58920234365415,233.72797460195,7263.05674913012,6.95330777968791,268.971355297517,258.880209039715,8.98636342413761,41.9304389014385,4.04144567096236,1
"780",7.59134609354015,199.255321824423,25383.7651834425,7.92461626526895,318.610478491745,416.445617477397,20.1188269318379,48.2712096822857,4.51515011377918,1
"781",8.13776788309249,203.861867338687,24172.7033126078,6.84401762642223,305.832579687197,470.836264518029,19.2329614141383,30.7084213003942,5.00382578620914,1
"782",5.35256597971476,150.495214320085,27795.732040941,5.46405764776571,445.938391197693,422.422508699684,16.1445104440734,78.3748451826992,4.77918700881887,1
"783",7.99809025394131,241.000276511887,9609.74060477838,9.842346073333,229.575560918906,428.882365907139,14.9905669832352,39.8423790915352,2.6265467837703,1
"784",11.8980780297404,228.13267318984,8296.55061111711,9.89963669508875,346.649750405998,500.169210325644,15.4868623747344,63.5294601220341,3.02496848658432,1
"785",7.44253647532773,180.859090580427,18223.0270796323,8.57724957673935,405.320015674478,564.79348532029,14.7683365562206,57.7575535956778,2.19113842170353,1
"786",5.14080052769633,209.358561170262,21407.6142871507,4.41597593139643,230.555855807454,378.897189611762,2.19999999999999,86.7372228599039,4.19225744935354,1
"789",9.62210598702481,182.909727788776,30307.2176749942,5.65700424276154,422.445680765302,573.330497114463,17.6997182248721,45.9067824202433,3.97557184905616,1
"790",5.36121166609846,171.31554303858,24709.7288581372,4.18489069183829,366.814978919113,490.658746989276,15.1226722461212,33.1196125989403,1.81252893956422,1
"792",6.37640843448655,182.121038195074,33046.7276058179,5.35153318891046,362.352143433764,350.236326375009,7.59251575014042,66.2256737798128,5.40404577298542,1
"793",3.94012545989782,163.171653138951,25911.321679537,4.138540036994,371.967179752834,487.985185144973,17.7517053911159,63.6124028544154,3.4780048078685,1
"794",6.91682597322146,210.860438560589,29263.5540689817,6.01161097916993,252.231329633982,392.363585758286,12.89221011053,77.0797800059377,4.59862224611841,1
"795",9.146557555894,226.093424894831,6787.4846600177,9.24176292202445,319.025808571347,459.569021366592,14.1104762412414,80.5711461864126,3.21088193858337,1
"796",10.2684147189413,225.074218075364,14694.420624957,6.72284290895704,300.763771907229,353.630912892687,13.5537964081228,64.0129442673925,5.19986458829758,1
"798",7.36876853029482,213.197019216444,18452.0229945076,8.29244479203903,294.344857982878,496.270850983317,10.5450917663144,94.8377426971136,3.81388127626677,1
"800",9.39314844154906,215.051364573916,20592.2589421264,10.0895371488301,331.338738654354,447.074459934279,10.7786326333977,54.4269683662254,4.66568105936801,1
"801",7.29657287546608,197.646950565217,22535.0851583473,9.28819960458365,323.449054150167,353.062906574829,6.03966902820707,82.5361727822156,4.67916864329843,1
"802",8.90086469660199,211.306811906491,9592.1513331276,8.86327237607797,348.437819877321,333.775327142802,18.2679508539962,68.3331699133347,4.518750669722,1
"803",8.1072443128185,228.171858690279,18364.8314179929,6.18594777127968,246.942611321836,369.903198748893,14.6134226358184,101.351525392233,4.6882712562941,1
"804",7.80436887394372,216.673869123392,14160.6867663454,6.06014358185684,281.355975396123,468.212537403271,15.1475469754768,62.8606267951296,4.07555697506399,1
"805",4.66614813091481,171.288700120272,35680.0678774288,4.8943736166151,314.613851207347,501.902864127113,14.2106244509326,56.9102540573044,4.55686375232757,1
"806",10.9050764100655,207.004836557315,16099.1518956524,8.18647894606778,369.68386689752,575.30903693577,17.5568796193788,80.7498492242507,3.7202643792172,1
"807",4.73954876700299,162.246885666,27215.9027417099,2.86253537445299,372.815074810245,437.217590181405,15.1304764887225,65.0912914244809,2.94234822541449,1
"808",9.86923193498905,223.772661318577,29549.6588229162,7.71692292341848,281.118490347496,356.181915856058,14.2026640622041,84.013584592143,4.73684957702304,1
"810",5.82754121154277,191.004930396015,25863.343244603,4.82383150549769,316.025512946158,370.357288212267,18.3618580640776,48.6581086223875,3.17912874134008,1
"811",0.989912212879139,133.216941560181,16922.8538985852,9.29328864439756,444.37573069278,322.291191235891,10.4300763408164,43.5784655118842,5.1606037881606,1
"813",9.48583287340285,218.73823553351,15357.8333729203,8.53445844240543,315.831396258324,429.62221218258,15.6211386958868,64.8260282011821,3.2211298187841,1
"814",6.43572271694911,214.724669258447,9363.85398761785,9.99762356652512,273.463139365544,508.345207011708,12.9258696626637,71.4285898508761,4.92533910707376,1
"815",6.36549724105218,205.056535793538,7040.7376207776,11.3028311884906,325.328543405173,371.579634040917,16.3528580058375,74.3125921179305,5.12541657640137,1
"817",5.45221492616742,199.228467544057,14446.8123896858,7.68919052855468,298.318418254231,469.131951258019,14.020507420373,95.3062386159562,5.19053381033688,1
"819",5.43346623897356,177.828302292711,31421.731633221,4.58413390982841,347.097353672058,490.28467412725,16.0664390282171,58.416698605682,2.87119603058947,1
"822",5.2269418842729,177.319603350881,28398.5541963724,6.29451739297904,336.292918454641,328.387429804213,18.4630947615794,62.0759019894249,2.25955028864919,0
"823",4.5942091643544,185.632858131865,27981.0911901959,6.76168321446598,354.785217434319,380.723252345263,13.9838330083875,74.5769144420269,4.91790988671482,0
"825",6.40025616422951,172.299000142374,15936.247359864,4.93599776610735,340.392930366341,435.405609836243,11.0756218048495,58.3659945107291,4.56149381869269,0
"827",6.90186344873607,164.723486232417,20442.615014305,5.16393137299899,341.537088980758,468.41634982714,10.3626226262991,65.694877764784,4.04790729246122,0
"829",7.88884357405952,228.488393753966,15824.7887288494,8.38894421399903,314.843291266263,423.662707459568,17.630362462121,56.420210305518,3.63052398544186,0
"831",6.49240312195625,234.914512023978,18607.213192974,8.6206972948482,302.131305865182,442.104207640135,14.1168236089266,65.6367585787979,4.38339469180627,0
"832",6.68469973674897,193.840931100966,34157.1844735778,9.87657405039214,344.535407235415,498.063996249716,8.81875656685071,66.6593522332283,4.03065983063232,0
"835",4.75864834676864,203.53783248501,23603.0654168312,7.66712847880044,324.084334071498,288.912456838136,18.0649565794131,85.9166662011404,4.40550876437672,0
"836",7.44082503106132,183.362712601924,17259.8523024094,4.61024469245342,335.626442632992,452.99529278702,9.70090628290109,80.5370652917171,2.49634261233843,0
"837",8.05488574407316,200.943483952882,12642.06594728,7.30982163862985,334.442064307684,446.748441611579,14.9490803652553,71.2020381526147,3.51409777458428,0
"838",7.06183097218188,215.946322015133,24991.7660205238,9.13839083936215,321.473359564996,431.424689427869,12.950444156121,64.0255903227848,4.2990185869361,0
"840",7.61160981718144,222.252269474539,25063.6830133178,8.56112375506042,287.948123204433,505.265482637397,18.2737569562791,68.3954132082619,2.87326120954915,0
"841",4.69143831512022,200.88940639383,32182.2623177984,8.57164963829969,364.746786344045,516.851622530766,12.4044387491512,85.0262269105491,2.73079227437155,0
"842",8.06417013723656,209.839333375135,8712.00258845446,8.59151012630899,355.443721092874,338.848157946277,18.7213115650471,106.243065975947,3.24607722324807,0
"843",4.29296685814966,212.808645405484,30434.2691184066,8.63031301407189,333.482540078332,382.922362971756,15.7799219702374,39.7755132199314,2.80492358286929,0
"845",9.08563710169388,238.221968026652,9001.65875314213,9.82023091873606,325.104847029624,381.346582149276,19.1957400601315,98.4908192908893,2.54402027554405,0
"846",6.59244250778529,242.480472677068,9381.23993079845,7.30318367817573,312.8143949568,440.601134560287,14.0272967951294,70.9298794700806,3.06082735383589,0
"848",8.99031723370465,195.809028421505,23728.2940145621,7.5083052895084,348.714612613392,551.540389793435,15.2543918410669,75.9078693330705,4.49454433936219,0
"850",6.73915769202205,156.482759404742,30950.6810998215,6.54308982407805,363.179623513833,425.288836697235,11.6534577536793,70.3670488180293,5.21448401618042,0
"852",6.49262715736538,213.065384817729,34314.0870911773,9.04114608484344,335.291925909064,313.254742996725,11.1353118270239,70.8291098689246,3.37877849277456,0
"853",6.75312835286049,191.982994540266,18222.9319574384,3.92097366242473,296.196618041541,389.742462140902,9.68914356797825,92.2196152292311,5.10251675656361,0
"855",8.29634405558927,198.197051213982,17468.9998017438,8.26290398746969,369.590740483808,294.325142215216,18.0260981523508,44.0616251842572,5.40081078934725,0
"857",7.9181833208615,224.152004548846,20012.1729759034,9.00872609354944,302.393605292741,421.890082826908,22.1878492079342,72.7278684231577,4.76419359430671,0
"861",8.78316762390564,218.032839770538,16183.5866493975,7.39047409594807,334.053885458738,389.021615603033,16.3545202356069,47.1009820692333,4.27413688414314,0
"863",8.15966670418494,215.648216334221,17068.2988629195,8.7696217670007,319.253201130329,459.541158831116,14.1925443529968,60.3737223028265,2.95719484915081,0
"864",7.68539684331584,230.335707570874,7324.70142545847,7.99136618288569,331.512533429687,492.850391389452,14.233951597561,74.0686581571863,4.17918712768162,0
"865",7.76202074451675,173.636742031024,15548.4166735022,5.01867110223306,330.390976259937,520.64077376079,11.1477041090566,87.4815045992106,3.25630132858278,0
"866",7.20793109743097,204.010346529326,18493.8721754752,5.55786375566068,311.568227185992,437.512042087866,12.9945955366767,31.3904502943197,4.70556188352511,0
"867",6.98704150028991,169.727115772834,19472.6243284964,5.01769808829554,366.018919593371,425.670963958452,17.3146811256535,48.8821984337697,4.47516110274478,0
"868",4.69219656349297,221.547773417727,24211.6307702594,9.36324982536339,307.713995826984,406.551667016392,12.6182517815746,60.0031476759987,4.0090060616772,0
"872",10.6955324915863,220.451078273155,10571.7703769689,6.52142228494789,295.976094383498,414.256086475893,14.7748005988614,58.7359328850394,4.15484532751077,0
"873",6.79169690689475,175.894345854278,21467.9508659829,7.10122381632149,349.49217731775,427.239740328859,12.5569831904531,55.253911625764,2.8173913739619,0
"876",4.48978379619917,188.251939117655,14906.0479217491,8.48603024319253,374.226926247608,518.585252649778,11.2265779892593,65.182758733769,3.77622563147945,0
"877",8.02086910287148,175.873676210107,21759.3639294016,7.48727812001683,352.983111963129,428.660964862337,4.966861618807,72.3052186715722,3.4421212362955,0
"878",5.0900353321673,174.266357487373,34094.0571774378,6.7419094452045,376.663607879394,526.361081580161,17.1075631305818,48.5462574960863,4.83886228022372,0
"880",6.70249621624403,208.55378445476,29057.2276174895,7.02949111097019,302.744960192382,361.947758191616,10.6145815894574,53.8797371509973,4.26795293398211,0
"882",6.57109921650749,207.741025014843,23372.8826536923,6.28019516213088,313.846972465543,497.90231984559,12.8748049790314,75.416710198462,4.55594923642707,0
"883",8.50922004892159,200.304348100241,10587.304929475,6.39254506361387,307.398959517869,585.222628382185,11.7989905459709,63.827568694087,2.51989158102351,0
"884",5.95398187813479,186.457083749575,32241.0796143237,8.43968071231441,347.713157165475,416.09099789345,14.638926518042,68.9077542722329,4.07191648717049,0
"887",10.6329096060715,198.378011834965,12958.7484568836,7.13549664386977,322.623248659187,522.027870310093,16.7221946041369,71.7760175501518,3.72245485080585,0
"889",7.18309593150855,200.368158955825,13501.677965117,7.98209670806227,358.33184894941,617.540906491126,11.1765481281359,71.5368343013146,3.80653943879323,0
"890",5.92344141457148,167.658602202318,25951.5540356729,6.29610320349996,350.381981089571,471.857510684191,15.7704641796948,53.3218123342108,4.1073636301453,0
"891",7.37703650376903,175.00827573199,15340.9518390232,6.14484498223108,371.010523834433,579.461824428544,11.9157396352087,78.1791708384043,4.53165868815121,0
"892",7.83349588106474,220.957432608459,28338.9814605661,9.37084844442092,316.274403337095,462.142424170444,15.33300458381,57.0335217656717,5.58082996303542,0
"893",4.74576437148116,186.303137065657,33153.8129755805,8.84047350052578,370.167851012809,296.964101726073,14.7843135773794,48.4513745361946,3.6991462587291,0
"894",9.05582578467751,196.475898857268,20226.2879448267,5.83859434829655,298.803560313053,342.359410540728,12.8136342587096,84.2792183951958,5.45691283015669,0
"895",5.49215598295784,176.271403741507,26422.0978889055,8.07293363756795,366.644766211565,500.938787865172,7.60979772701427,59.3967868132041,3.29412936608544,0
"896",4.48751747901094,199.051402733406,36860.4688993127,9.75156079663629,338.049427529092,390.5669453151,8.1234701115319,75.668784523371,2.76572224770167,0
"897",7.02718565927188,185.320701431137,30988.9730193786,8.60047718683494,327.462669966355,326.26908019791,9.98201022863941,52.7165885381138,5.35304333981519,0
"898",10.2006445084422,182.08060130242,8016.20293843755,5.56750064205089,337.781579900422,291.600282789724,13.4699240194233,50.5673721316793,5.17471975889299,0
"902",7.34497586904637,182.306942174069,5689.80440487283,6.76434999318045,373.872785005254,360.184473055716,20.48390229703,73.4889806508402,3.41876319464363,0
"904",8.28539527490801,196.55206780599,19096.8223694759,7.3578572545432,342.936880989712,388.941163007431,14.1514730717181,73.1870132291056,5.43848790659795,0
"905",5.94951876406115,160.442631258874,16898.8082971927,6.04590643960781,367.3285416831,451.012788418337,16.3599510993295,62.36823391885,4.07219762161467,0
"908",5.29657880381024,220.080832408113,39537.0864601025,9.23276606194033,322.433591807204,393.388603268751,10.5833361527373,58.8014694848869,3.91846980083168,0
"909",10.2820679748948,198.546363490405,8108.29732162461,5.54840710373563,332.017935274197,568.078980160998,15.661692291694,28.7706188388071,4.57292300438657,0
"910",7.01683611325458,167.36218705179,18014.9957031482,5.90305823146814,362.523415862375,471.484394593062,10.6925879869094,45.0020144198321,4.10139799100865,0
"911",6.87160724501497,197.517093384361,19557.9937243692,8.31134872749755,355.087257905965,379.507738531528,18.2407116158259,65.6942303934959,4.18038931150394,0
"914",8.23887898944528,198.213405141681,11451.3122172106,5.3089895602047,309.329423457241,401.063763659836,13.2433292791424,81.1977104293402,2.78471279671791,0
"915",5.79115437345338,190.431679181673,20288.2355694687,6.29836579530527,347.041020255151,544.857480595171,17.706838261069,84.3881914284642,4.10483481656465,0
"916",6.15336895672887,237.139827784803,22052.0346189817,8.09049396332543,306.239179867957,485.098483136804,17.0752625893695,58.1082585573637,4.03033748542281,0
"917",7.30305190632832,196.952875167261,22053.0102621427,5.39269282940089,305.221563607163,451.605923954358,14.6655605280664,71.7107786772702,4.14486994040815,0
"918",7.59267230007548,177.08083947967,14912.2255062419,6.04114367160749,349.24061445134,355.284442291427,17.1619660666909,42.11525692516,3.34142672806597,0
"922",4.9220454662487,197.287206562044,38494.7202456932,9.14495329811443,383.239138292495,357.470704214121,13.1259416707155,61.8645796533299,2.29169453602317,0
"926",7.60212147477999,199.353165527697,11346.1434527217,6.90037964732752,304.966488142114,210.319181972037,17.9257823947699,62.8466726334521,3.69887476893943,0
"927",8.84628195691071,188.415000635903,17734.9496251577,6.05786764731961,317.150544505765,419.395569059233,17.1154467671678,60.2515782321083,2.92503755800698,0
"928",6.75169858630118,203.400451948996,26325.8176987464,8.3654700227209,341.895636142913,381.440388189272,19.5273189275711,58.2939450436965,3.75600667202239,0
"931",5.08821319732455,159.962612286989,39125.2091964632,6.05562250846959,375.61918603346,400.155324330814,20.1895995119286,68.6886938233244,2.60061867864456,0
"932",6.95490721652084,159.766399426065,21895.2857006341,4.49390009781716,337.26717749262,482.598270166869,10.6634916314066,78.7635917025272,3.16971497594273,0
"934",9.51965998447032,204.080945132461,17258.1883549989,6.15407258146694,310.716293555384,395.698538156355,17.0613894718966,44.2733787745316,3.99455613628636,0
"935",4.70039272384093,195.352807309358,35216.534274067,7.91908316026248,335.279376235844,539.464648205353,9.85278488214738,64.7213307704588,3.48194369600576,0
"936",10.3861329344346,200.891192411844,17982.3872564697,5.84550164133851,338.999273686443,336.279707076243,14.3194112079876,62.1566861405915,4.9213406247862,0
"937",5.74652919445535,183.471794069184,35633.2685107376,6.06638635710185,327.557849905062,354.1744374501,12.5488710802711,70.5259717666387,3.80837200621151,0
"940",10.8112895003972,209.103049971167,11848.2282696289,10.1410600533487,349.923229238484,393.186446221332,15.4748759391438,66.0303172597489,4.416183694492,0
"941",8.9668359725678,228.691354731273,16764.8547646254,7.13787135406105,320.555994548171,456.42648852824,12.5999983140296,77.3301370201631,3.65435496237026,0
"943",6.84880545254047,204.812710801462,20555.5595722516,9.77500406626542,387.686387657201,389.638227855212,12.298753224346,49.4520462358303,3.13004476285238,0
"944",8.86170155650396,200.612298617955,15247.1280308846,6.05022526612789,313.127081404717,521.774114471958,13.780426739099,69.8704842358689,3.5791072422859,0
"945",4.2529850008763,149.938654678609,20497.8222249417,3.27114402402107,302.81982256989,427.113755709961,16.086949496695,68.2008771153067,3.58830042034225,0
"946",6.72982990389012,229.407783599343,23114.0318331737,9.73335611020671,321.160463390925,521.835524834282,13.140447191472,68.252066701655,4.72432191321167,0
"947",5.9245404824374,186.620068396263,44376.1873822621,6.61418046259335,341.637773531436,273.446838171824,12.7581153165972,59.4566908865976,4.22434250877301,0
"950",6.47015195915282,176.736375705978,30594.2806747366,4.39313814981189,324.659233418981,524.909780928685,16.614247513309,84.2997028676369,3.12539111192484,0
"951",6.93039146966939,190.189387803287,25780.0590770006,6.25935288096318,331.030251472318,481.737559311138,14.0494826385415,70.5863604845371,3.69979603640863,0
"953",7.42199764425186,220.385314444559,15772.653169654,9.157615312499,319.912938830792,463.296913920232,16.981660107738,80.2693541697104,3.60360958084613,0
"955",6.20442935406956,211.64095798845,35439.6878401021,6.23683621675279,314.131317448066,552.462791814032,8.66086946799169,56.3500961777655,4.10680750548843,0
"956",9.06662805376404,203.384123357443,22710.4583742876,5.96283693938537,321.585935583121,496.161452391984,18.3676209014141,76.4165104461939,4.05542125079392,0
"957",4.71311670105445,209.342050885641,20070.5677919211,6.59110894915247,301.965541423693,354.170181308138,14.0238344669926,89.6507881645418,3.92335603561953,0
"958",10.5813859876283,213.776438643021,11298.4500909611,7.66889744140856,300.184621656557,497.169128140487,17.9712947157641,83.34530446606,2.96694565059386,0
"960",6.1387851519512,158.422128992154,20129.9788197912,6.81214287873829,352.229960715894,373.843619884241,13.4178130827538,80.7310968953328,4.67728961826869,0
"961",5.27632354402468,186.382590334767,42063.8744046594,6.86298807457532,319.837985410383,312.002532612223,18.9644180949158,71.398975976102,3.88302904111739,0
"962",6.77687908780567,189.438812711738,19663.7913119498,8.38640351815691,375.45734529861,420.357392377806,14.8315600480748,61.0504197023156,3.32206500653063,0
"963",7.23941592109925,211.872827855377,13911.8266292627,8.20407100597603,345.043983077118,494.416909933676,15.4164749421078,32.7456113722962,4.53182529499311,0
"965",8.40876623110244,210.795406108175,27662.3971005681,6.63421011325979,291.687653490202,555.580978041464,12.3448340549623,67.0618235577468,2.37279147675107,0
"967",7.36691528412864,185.043596685451,14151.7600832298,5.58436915742657,324.57045909288,336.95686734472,15.2338258653039,49.9970338873754,3.05131656292251,0
"969",7.85647110046138,204.783428111914,5619.13555786585,5.81670319788376,343.545419329075,432.043119763457,14.9477203924964,55.9616131786935,4.5346810982819,0
"970",5.1583964095065,189.295788652795,35086.396962955,6.73611802680949,340.871819073601,331.586725791592,12.9097978132978,61.344663700368,4.64585243479195,0
"974",4.44385085649808,240.167901169305,24070.2636506354,9.76840648861706,338.052437217398,533.968646961203,11.8775816848612,69.0365227600328,5.03811894623302,0
"975",8.2471482713093,175.911830335952,9913.96334565557,4.97450612352311,324.43330769937,302.200496022048,11.0705114347526,71.4381653640237,3.94196926046158,0
"976",4.90215898860668,214.643755838355,28278.7892756341,9.91564716511975,337.137552973804,375.036368500996,15.5031441969701,61.5910360122619,3.49904852291492,0
"977",6.86313624993993,194.586659336259,23610.5175631684,8.19341600440977,346.768051862971,439.229615630903,14.6597408991083,89.0271961667498,4.31977719485466,0
"978",6.66953237966555,190.751164895691,16246.173191143,6.37297514766126,324.341893293352,383.24582499684,7.85208554048194,86.4405605153245,1.96486309663122,0
"979",7.59566998369127,207.115470217818,13486.1421911112,6.19266270073235,328.209566196485,452.445746033597,14.8106304073307,88.020365225271,3.40339317653521,0
"980",8.16307638255827,183.161852838536,20335.6765095855,6.02855941662054,333.084454797238,475.29647082573,18.2480978860301,49.6048424025504,3.28724397081032,0
"981",8.87027825992794,193.369947944046,16854.1294572556,5.180105640804,318.354611642666,355.470925009915,19.0322188732573,58.8091994380709,4.18274066496293,0
"982",8.76967602167674,215.368741631145,13969.4388625505,7.54854343725935,322.799070151525,369.016666785988,18.9191883543135,54.7552140559222,3.77671846168751,0
"984",7.79087486232144,196.478712393914,24061.3495957529,6.78568518957722,350.117253815082,471.518536373435,15.3433156421415,44.5446270683158,3.07621434070884,0
"987",7.6512942259202,200.717051319839,11699.1335498439,6.64827278049337,349.255444810845,420.828362186853,18.8638174807302,52.9088510216616,3.25804164658689,0
"988",4.77149066894894,200.374075582571,48002.0845960011,9.16523914539234,340.310175768906,310.927835279971,18.7683282124909,63.6641553415008,3.93697257301223,0
"990",5.39205760659185,198.017165227954,19900.4078378517,7.84322564958857,348.951924349383,419.813956007395,14.6165091801181,80.5682516495527,2.97892544470539,0
"991",5.47728304947633,165.436093351556,29046.0835152312,5.52301078080794,370.893085092022,488.774594782307,17.2651863402584,80.2347970771411,6.35743852006743,0
"994",8.34794948250189,231.203101423373,13533.2300329752,7.62360358316921,313.671127417752,527.380870954148,18.6639010844532,58.0528660713188,4.21786143057585,0
"997",6.8362249386776,166.742961592026,24293.172662812,6.86123519171302,332.881581875682,390.804955288386,16.0069908414173,87.1019247787437,3.6666136857104,0
"999",6.4900371749289,205.541517169526,19397.3238888934,7.8942447984355,368.561073019558,479.786195428408,15.8050848335272,56.9820195399793,2.43088329408532,0
"1001",6.64884918609138,181.688122066795,30733.5038376123,5.96127222367226,343.925222311413,257.70417943227,17.7584436806832,35.2961814185364,4.82752739806665,0
"1003",9.32358385828451,212.71066980589,15751.1753002967,5.50107011423932,296.848512003001,399.773704230035,10.6222654912173,74.5542850583369,3.00665022185586,0
"1004",4.58196872788087,186.097915281074,33897.0682016569,6.35840229624156,316.552791389479,406.382377974067,19.6998480421229,62.3233034807969,4.50020762473268,0
"1005",7.88484199320457,229.242659831901,21733.8280435816,7.90308146932028,315.189983751002,368.77089370676,11.635399275284,49.8043222500569,4.63164075407717,0
"1006",6.16883853928127,238.301047750068,24827.5166408732,7.72001095892878,269.490173262334,482.673327262563,22.0919902227575,79.1692811026458,4.43576007337844,0
"1007",7.23084530655318,177.574803074234,17864.689385538,5.81822901584642,343.593332395008,367.689991785902,19.9129501696409,59.303053017049,5.62201808085588,0
"1009",8.69310432630933,184.772809355535,13283.77805343,6.52181466965331,348.554792038771,560.965910172311,13.9783479332217,71.7338451084036,2.89822306076744,0
"1011",4.79746018165997,190.315126840193,21280.2465587227,6.18850291170335,326.794193780138,357.436193379498,11.7138210163736,63.8630684578382,4.03850278935214,0
"1012",9.31917639307757,199.3335654213,14294.2403499593,7.78494044923942,366.051751880891,338.44144996454,15.2152926636938,63.3914681455542,4.12923041638986,0
"1013",7.58168757744945,180.749140158535,11989.2462425416,4.97730660906951,328.176977714248,617.883513142128,13.5612529505644,39.2159174796771,4.45728248710563,0
